audio_id,filename,original_filename,class_label,source,license,duration,sample_rate,channels,original_sample_rate,original_channels,environment,device,distance_m,is_augmented,parent_audio_id,augmentation,split,quality,sha256,path
AUD-000075,AUD-000075.wav,mimii_mimii_00000074.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,c9a6598d01a60bc38e9e116d3fb6aec054068ce182af78946306ad5ca3532678,audio_dataset/processed/train/Machinery Fault/AUD-000075.wav
AUD-000076,AUD-000076.wav,mimii_mimii_00000075.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,df6c4d943c0a3846e68544a4c9981a3a9f0a9e07b648262a8d68929dca0e3444,audio_dataset/processed/test/Machinery Fault/AUD-000076.wav
AUD-000077,AUD-000077.wav,mimii_mimii_00000076.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,834a9e19240d8a530fa0696a0e6e13ead97fc1624201b550305a7b016e2dac6e,audio_dataset/processed/train/Machinery Fault/AUD-000077.wav
AUD-000078,AUD-000078.wav,mimii_mimii_00000077.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,c63595e34c56eb86df77472ac4d772f8876f1f21a0f020dc52866f99110af71a,audio_dataset/processed/train/Machinery Fault/AUD-000078.wav
AUD-000079,AUD-000079.wav,mimii_mimii_00000078.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,d8e201cdcef3c070966481c1ecf8b721e902276f8785da1ed64d677eb7f44544,audio_dataset/processed/train/Machinery Fault/AUD-000079.wav
AUD-000080,AUD-000080.wav,mimii_mimii_00000079.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,759c58a98889e80fe6b2597a61eea781ac574a30dc63bf2baa9fe03ca30ed8c9,audio_dataset/processed/train/Machinery Fault/AUD-000080.wav
AUD-000081,AUD-000081.wav,mimii_mimii_00000080.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,f8e82a7eeaca21f25d90e1c185b5cd0a5f0ec6a8a9d5aa9a551cb6ddab6b688b,audio_dataset/processed/train/Machinery Fault/AUD-000081.wav
AUD-000082,AUD-000082.wav,mimii_mimii_00000081.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,3a3292feea367b80093c91d5fef187e26d979f6e985a5f8bddb8ca6ccaa55394,audio_dataset/processed/train/Machinery Fault/AUD-000082.wav
AUD-000083,AUD-000083.wav,mimii_mimii_00000082.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Good,dbda34078c03366e98fcd68d555e0c6542cdad809354a89e7f66ed62add2ad33,audio_dataset/processed/test/Machinery Fault/AUD-000083.wav
AUD-000084,AUD-000084.wav,mimii_mimii_00000083.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,4e6973bbd92b7b13cfb9b8b3a5633e9ab41d95fde5ccb7ad582124dd99481240,audio_dataset/processed/train/Machinery Fault/AUD-000084.wav
AUD-000085,AUD-000085.wav,mimii_mimii_00000084.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,03ab920ba754052bd713563aff23175f5b25c5ac60e66bd06e490fb4236f4440,audio_dataset/processed/train/Machinery Fault/AUD-000085.wav
AUD-000086,AUD-000086.wav,mimii_mimii_00000085.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,1d30bc4ba73927fe27dfd618a6b1d06d4269d6e327b5264374c2a8b0a598aecd,audio_dataset/processed/train/Machinery Fault/AUD-000086.wav
AUD-000087,AUD-000087.wav,mimii_mimii_00000086.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,2eb94eb74b0e5c0f3aabb8de5978810b3175074b1ca96a1141c6e21e0357ef73,audio_dataset/processed/train/Machinery Fault/AUD-000087.wav
AUD-000088,AUD-000088.wav,mimii_mimii_00000087.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,522999ea312f23fd11ee6ae247cde021798b72dec7f49b65ac42f828e0f6b95d,audio_dataset/processed/train/Machinery Fault/AUD-000088.wav
AUD-000089,AUD-000089.wav,mimii_mimii_00000088.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,15b512854155bd0d88e813e5ca6f61eabc89e440fbfed82ad0435d4017436a31,audio_dataset/processed/train/Machinery Fault/AUD-000089.wav
AUD-000090,AUD-000090.wav,mimii_mimii_00000089.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,ffe4110948a07ac33ec1a0e1328403db31e90517c6dd01ead6c1a9580763f08a,audio_dataset/processed/train/Machinery Fault/AUD-000090.wav
AUD-000091,AUD-000091.wav,mimii_mimii_00000090.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,c1f1de1312fb56657fc6f7b3124dd32dcfc51dbcce8ffea70c6d6f12dbdeca6f,audio_dataset/processed/train/Machinery Fault/AUD-000091.wav
AUD-000092,AUD-000092.wav,mimii_mimii_00000091.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,b620fb92c7092684a5ecd2fa5387d838b8d80ffa67377fc17afadf06b174eb83,audio_dataset/processed/train/Machinery Fault/AUD-000092.wav
AUD-000093,AUD-000093.wav,mimii_mimii_00000092.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,684e63d24aec3e3efb2aaf14dff8304604dfeb003235243912a4f59641e25a89,audio_dataset/processed/train/Machinery Fault/AUD-000093.wav
AUD-000094,AUD-000094.wav,mimii_mimii_00000093.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,6bf5c3b2be4307282fe63972d4f394f93727d96f2f962404cbee61e49cb3b42f,audio_dataset/processed/val/Machinery Fault/AUD-000094.wav
AUD-000095,AUD-000095.wav,mimii_mimii_00000094.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,5aacb78e6dcf2fa6784a0688d698617caaa1339c7a0546f464a288b28e93251f,audio_dataset/processed/train/Machinery Fault/AUD-000095.wav
AUD-000096,AUD-000096.wav,mimii_mimii_00000095.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,51557caf9a3a997283b1faf669863aa784b6a224bda25b26d302652228e81a5e,audio_dataset/processed/train/Machinery Fault/AUD-000096.wav
AUD-000097,AUD-000097.wav,mimii_mimii_00000096.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,ef4d650999f6a8987c3c99f689dfac54a379d5e6830c518a77ad05bfa74898b5,audio_dataset/processed/test/Machinery Fault/AUD-000097.wav
AUD-000098,AUD-000098.wav,mimii_mimii_00000097.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,1b08429444e00bdb899cc5b8ee9315c26aface6c7f7ff14a5d8b7bef18f847f0,audio_dataset/processed/val/Machinery Fault/AUD-000098.wav
AUD-000099,AUD-000099.wav,mimii_mimii_00000098.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,f2c6d66d48e9cd72189039242db5c6ae13ed8ca9852f9245567c630fa5babd94,audio_dataset/processed/train/Machinery Fault/AUD-000099.wav
AUD-000100,AUD-000100.wav,mimii_mimii_00000099.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,e407f5abd4e4b580622c0aaa96d91aea4f453a3a0fd348db7233bdd7b9925889,audio_dataset/processed/train/Machinery Fault/AUD-000100.wav
AUD-000101,AUD-000101.wav,mimii_mimii_00000100.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,93bf4d206494f48123865dda5c4a45a3d5a78fe0424102f218b850c2804ee438,audio_dataset/processed/train/Machinery Fault/AUD-000101.wav
AUD-000102,AUD-000102.wav,mimii_mimii_00000101.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,d1e92f8ffbfd92b5530eb788747012f5ff7be18aee4fd05c8600d0922e695cf7,audio_dataset/processed/test/Machinery Fault/AUD-000102.wav
AUD-000103,AUD-000103.wav,mimii_mimii_00000102.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,bc8234233ea32af23eb26aeb35bd3dc4524e30066bad2d171cc5876dcde8cbc6,audio_dataset/processed/test/Machinery Fault/AUD-000103.wav
AUD-000104,AUD-000104.wav,mimii_mimii_00000103.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,3ce2077f1bb780f4bac9e166b7ad9762fed156366d8430afaed421f5521ba8e5,audio_dataset/processed/test/Machinery Fault/AUD-000104.wav
AUD-000105,AUD-000105.wav,mimii_mimii_00000104.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,640757feb69292fc5729f6dae408e8a178c706902d62b99719a0928d4beca87f,audio_dataset/processed/val/Machinery Fault/AUD-000105.wav
AUD-000106,AUD-000106.wav,mimii_mimii_00000105.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,e35880ed80a3e620128b3ab9f230e80be325a0ef4d063c82a1e5e18a6c555b1f,audio_dataset/processed/train/Machinery Fault/AUD-000106.wav
AUD-000107,AUD-000107.wav,mimii_mimii_00000106.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,9b893e7f919d9ef7122dbaca541fecb43b7bbb84aef3b475d084464fcda6d968,audio_dataset/processed/test/Machinery Fault/AUD-000107.wav
AUD-000108,AUD-000108.wav,mimii_mimii_00000107.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,0461f3478f985720f14ac5f760b576164fed65d7a94d396da735bce059fabcc5,audio_dataset/processed/train/Machinery Fault/AUD-000108.wav
AUD-000109,AUD-000109.wav,mimii_mimii_00000108.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,b2867794cdb93b5b66d4c5a341de1d2659822a140dae99c7562d80d52b03d620,audio_dataset/processed/test/Machinery Fault/AUD-000109.wav
AUD-000110,AUD-000110.wav,mimii_mimii_00000109.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,7aa41f78a60b8ed569c950531732e1e5f7bf1fff93e2cadf03c52aee54a36bd1,audio_dataset/processed/train/Machinery Fault/AUD-000110.wav
AUD-000111,AUD-000111.wav,mimii_mimii_00000110.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,0c804e0af9526b77b20c5116f2bb70459177d1194ac4c356aeeea44d6102e768,audio_dataset/processed/test/Machinery Fault/AUD-000111.wav
AUD-000112,AUD-000112.wav,mimii_mimii_00000111.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,9d1b29663a4c4bc7555d814da2ac2cf7c2b6445581cf62f82d7bcded1a349a2f,audio_dataset/processed/train/Machinery Fault/AUD-000112.wav
AUD-000113,AUD-000113.wav,mimii_mimii_00000112.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,64b2def058671782ae19b0eea263f31e92e2ba8c42f7dbfbd9796085d682d950,audio_dataset/processed/val/Machinery Fault/AUD-000113.wav
AUD-000114,AUD-000114.wav,mimii_mimii_00000113.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,5959d75a7f161c37bdd68d6a723399178713fcd85d958be054c5195075e7317b,audio_dataset/processed/train/Machinery Fault/AUD-000114.wav
AUD-000115,AUD-000115.wav,mimii_mimii_00000114.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,85f086a72361a1f6fbbf3d262686dafcbc84fa586481b3f3cac4edc54c85ad4c,audio_dataset/processed/test/Machinery Fault/AUD-000115.wav
AUD-000116,AUD-000116.wav,mimii_mimii_00000115.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,9f65c3d544c5c5e92f701fa2b5e58ca402d7a2ad810dfbe4078fb7d7265e6d61,audio_dataset/processed/train/Machinery Fault/AUD-000116.wav
AUD-000117,AUD-000117.wav,mimii_mimii_00000116.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,af7cb7901afcaa1a64252755ddedb669f2db02dcf13cbaba6493950a00f66b61,audio_dataset/processed/train/Machinery Fault/AUD-000117.wav
AUD-000118,AUD-000118.wav,mimii_mimii_00000117.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Acceptable,115e048dc0adeaf08bd6c81e616144cb866eb9a2c1a1a09812a4bcb66f41014b,audio_dataset/processed/test/Machinery Fault/AUD-000118.wav
AUD-000119,AUD-000119.wav,mimii_mimii_00000118.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,aad30a50335e9a2830c94457d5789cd3014a29fcb865b6c77808e59b80c1b775,audio_dataset/processed/val/Machinery Fault/AUD-000119.wav
AUD-000120,AUD-000120.wav,mimii_mimii_00000119.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,08ed4a4477155b2c6c463750ff9151d60c37a56c5fa5d4685f430675acc54b24,audio_dataset/processed/train/Machinery Fault/AUD-000120.wav
AUD-000121,AUD-000121.wav,mimii_mimii_00000120.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,b434ca02950edd1a313941e11b1c4808082bd0714965a2476291f439e21f1429,audio_dataset/processed/train/Machinery Fault/AUD-000121.wav
AUD-000122,AUD-000122.wav,mimii_mimii_00000121.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,b5d0b005c88be3e1ae0a35883cbd0f1d3570e046a87422b51971392d9212ca39,audio_dataset/processed/train/Machinery Fault/AUD-000122.wav
AUD-000123,AUD-000123.wav,mimii_mimii_00000122.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,981c36f79b43290b11fbe3edc56569f659fcd6088166e4b322a820b18ac76b91,audio_dataset/processed/train/Machinery Fault/AUD-000123.wav
AUD-000124,AUD-000124.wav,mimii_mimii_00000123.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,781e413e441d5c1418b2376fc2961e9a8cd99eee2b8b3679d68c531fe43e1352,audio_dataset/processed/train/Machinery Fault/AUD-000124.wav
AUD-000125,AUD-000125.wav,mimii_mimii_00000124.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,576ac4f4d5a937f13d6b27ac03ed8f693bc133ac00812bf09f62f82d9e85be51,audio_dataset/processed/train/Machinery Fault/AUD-000125.wav
AUD-000126,AUD-000126.wav,mimii_mimii_00000125.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,c1b31cf803191f8f58198dc9bdd656985d924259ec6a107168ad1925930fb842,audio_dataset/processed/train/Machinery Fault/AUD-000126.wav
AUD-000127,AUD-000127.wav,mimii_mimii_00000126.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,f5e73cc677481059e212e8a6c2232c532ca237714501883391cbc4ba457f5a45,audio_dataset/processed/train/Machinery Fault/AUD-000127.wav
AUD-000128,AUD-000128.wav,mimii_mimii_00000127.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,cc18417593aa72f597aa5d05e2b6e85171f6fb585856bac7e852ae39d262ad38,audio_dataset/processed/train/Machinery Fault/AUD-000128.wav
AUD-000129,AUD-000129.wav,mimii_mimii_00000128.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,1840bb725b463ba2d73255ece1ecfbb93e27c82856936beab7bb305c8288a59b,audio_dataset/processed/train/Machinery Fault/AUD-000129.wav
AUD-000130,AUD-000130.wav,mimii_mimii_00000129.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,075345f153641db051e54dd73404327b7be2d033ea3ddf2ccc8187ab33363c2a,audio_dataset/processed/train/Machinery Fault/AUD-000130.wav
AUD-000131,AUD-000131.wav,mimii_mimii_00000130.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,247755f0e6012ff139a5923721fdda50bd04aca536d6de226ad653e8e83ae9e3,audio_dataset/processed/train/Machinery Fault/AUD-000131.wav
AUD-000132,AUD-000132.wav,mimii_mimii_00000131.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,ec95973fc5ec158674629e250ce78bfadbac33f8e291044341049e0704d5681c,audio_dataset/processed/train/Machinery Fault/AUD-000132.wav
AUD-000133,AUD-000133.wav,mimii_mimii_00000132.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,abef70d3da2467ab2e70b0f998b1150890cda12a703120f641ac1bfc649f1922,audio_dataset/processed/train/Machinery Fault/AUD-000133.wav
AUD-000134,AUD-000134.wav,mimii_mimii_00000133.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,389786bb1ad965144b1a3eb38c44a8f0fa44d4c495be73725a72dc7480d675d5,audio_dataset/processed/train/Machinery Fault/AUD-000134.wav
AUD-000135,AUD-000135.wav,mimii_mimii_00000134.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,7a997e731488fc9111e4975179b43322fa448dbbbce1ac4f770dfa9df97aa053,audio_dataset/processed/train/Machinery Fault/AUD-000135.wav
AUD-000136,AUD-000136.wav,mimii_mimii_00000135.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,3c580dfde7894d73df09eaa22c20a4e2fd4ad9b4448ecac16935fcf4d33fd663,audio_dataset/processed/train/Machinery Fault/AUD-000136.wav
AUD-000137,AUD-000137.wav,mimii_mimii_00000136.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,4f8aa89f54fa8661e0f3acc943d4202513ced636cbd45c17370043b9ae2728a1,audio_dataset/processed/val/Machinery Fault/AUD-000137.wav
AUD-000138,AUD-000138.wav,mimii_mimii_00000137.wav,Machinery Fault,MIMII:mimii:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,6b57f33d2dbb279a38d5e62922830afb37a94252ae2c333c88d9d289ee475c16,audio_dataset/processed/train/Machinery Fault/AUD-000138.wav
AUD-000139,AUD-000139.wav,mimii_pump_id_00_00000000.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Good,d22332cd52b6282ccdf14b7c57cdd0cfff9c019f2e77d11e1d347f5af961af8f,audio_dataset/processed/test/Machinery Fault/AUD-000139.wav
AUD-000140,AUD-000140.wav,mimii_pump_id_00_00000001.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Good,8752d57eed3af4d48cc6dc00372a55778eb309e46c4be42215e9e16564f3e9e1,audio_dataset/processed/val/Machinery Fault/AUD-000140.wav
AUD-000141,AUD-000141.wav,mimii_pump_id_00_00000002.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Acceptable,93b13be7a3fb5d64e223c54c43b5659e23617107f7bfc39b505d623d399e0aae,audio_dataset/processed/train/Machinery Fault/AUD-000141.wav
AUD-000142,AUD-000142.wav,mimii_pump_id_00_00000003.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,f36bd402323080c0a3ea5793db00c33a3fb7611b505191cdc4adc4aa4241ea0e,audio_dataset/processed/val/Machinery Fault/AUD-000142.wav
AUD-000143,AUD-000143.wav,mimii_pump_id_00_00000005.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,val,Acceptable,d09b1348be368fb30475f062ff7c08ee625032286f3e77727a3e01f479982970,audio_dataset/processed/val/Machinery Fault/AUD-000143.wav
AUD-000144,AUD-000144.wav,mimii_pump_id_00_00000006.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,27852e300b46b63b554e475524d6f70d1f496446ab027635d513ca949b06bcdd,audio_dataset/processed/train/Machinery Fault/AUD-000144.wav
AUD-000145,AUD-000145.wav,mimii_pump_id_00_00000008.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,295af0016b37c22caba4720412d266f340ed11aa2cc251d9e2dde8842471c707,audio_dataset/processed/train/Machinery Fault/AUD-000145.wav
AUD-000146,AUD-000146.wav,mimii_pump_id_00_00000010.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,f14975a6b6d9437533bb8997485848c13222d01961a4abc467695f3118692e31,audio_dataset/processed/train/Machinery Fault/AUD-000146.wav
AUD-000147,AUD-000147.wav,mimii_pump_id_00_00000011.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,test,Good,a7aeb79bf0740681891533c4139aff5453b08d340e4c9bd271d3dab539cc0b55,audio_dataset/processed/test/Machinery Fault/AUD-000147.wav
AUD-000148,AUD-000148.wav,mimii_pump_id_00_00000012.wav,Machinery Fault,MIMII:pump_id_00:abnormal,CC BY-SA 4.0 (MIMII dataset),10.0,44100.0,1.0,16000,8,factory,unknown,,0,,,train,Good,1af25650db31f8fc1141242e2909a42dd26ac12cb5de79d1d0f1b297afac6a48,audio_dataset/processed/train/Machinery Fault/AUD-000148.wav
